customer_key,first_name,last_name,email,active,create_date,last_update,address,district,postal_code,phone,city,country
541,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","379 Lublin Parkway",Toscana,74568,921960450089,Livorno,Italy
542,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1658 Cuman Loop","Sumatera Selatan",51309,784907335610,"Pangkal Pinang",Indonesia
543,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","454 Qinhuangdao Drive",Tadla-Azilal,25866,786270036240,Beni-Mellal,Morocco
544,CODY,NOLEN,CODY.NOLEN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1715 Okayama Street","São Paulo",55676,169352919175,"São Bernardo do Campo",Brazil
545,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","182 Nuku´alofa Drive",Sumy,15414,426346224043,Konotop,Ukraine
546,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","390 Wroclaw Way",Hainan,5753,357593328658,Sanya,China
547,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1421 Quilmes Lane",Ishikawa,19151,135407755975,Kanazawa,Japan
548,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","947 Trshavn Place","Central Luzon",841,50898428626,Tarlac,Philippines
549,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1764 Jalib al-Shuyukh Parkway",Galicia,77642,84794532510,"Santiago de Compostela",Spain
550,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","346 Cam Ranh Avenue",Zhejiang,39976,978430786151,Zhoushan,China
551,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1407 Pachuca de Soto Place","Rio Grande do Sul",26284,380077794770,Alvorada,Brazil
552,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","904 Clarksville Drive",Zhejiang,52234,955349440539,Haining,China
553,MAX,PITT,MAX.PITT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1917 Kumbakonam Parkway",Vojvodina,11892,698182547686,"Novi Sad",Yugoslavia
554,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1447 Imus Place",Gujarat,12905,62127829280,Rajkot,India
555,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1497 Fengshan Drive",KwaZulu-Natal,63022,368738360376,Chatsworth,"South Africa"
556,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","869 Shikarpur Way",England,57380,590764256785,Southport,"United Kingdom"
557,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1059 Yuncheng Avenue",Vilna,47498,107092893983,Vilnius,Lithuania
558,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","505 Madiun Boulevard",Dolnoslaskie,97271,970638808606,Wroclaw,Poland
559,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1741 Hoshiarpur Boulevard",al-Sharqiya,22372,855066328617,Bilbays,Egypt
560,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1229 Varanasi (Benares) Manor","Buenos Aires",40195,817740355461,Avellaneda,Argentina
561,IAN,STILL,IAN.STILL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1894 Boa Vista Way",Texas,77464,239357986667,Garland,"United States"
562,WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1342 Sharja Way","Sokoto & Kebbi & Zam",93655,946114054231,Sokoto,Nigeria
563,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1342 Abha Boulevard",Bukarest,10714,997453607116,Bucuresti,Romania
564,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","415 Pune Avenue",Shandong,44274,203202500108,Xintai,China
565,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1746 Faaa Way",Huánuco,32515,863080561151,Huánuco,Peru
566,CASEY,MENA,CASEY.MENA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","539 Hami Way",Tokat,52196,525518075499,Tokat,Turkey
567,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1407 Surakarta Manor",Moskova,33224,324346485054,Serpuhov,"Russian Federation"
568,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","502 Mandi Bahauddin Parkway",Anzotegui,15992,618156722572,Barcelona,Venezuela
569,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1052 Pathankot Avenue",Sichuan,77397,128499386727,Leshan,China
570,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1351 Sousse Lane","Coahuila de Zaragoza",37815,203804046132,Monclova,Mexico
571,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1501 Pangkal Pinang Avenue",Mazowieckie,943,770864062795,Plock,Poland
572,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1405 Hagonoy Avenue",Slaskie,86587,867287719310,Czestochowa,Poland
573,BYRON,BOX,BYRON.BOX@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","521 San Juan Bautista Tuxtepec Place",Qaraghandy,95093,844018348565,Zhezqazghan,Kazakstan
574,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","923 Tangail Boulevard",Tokyo-to,33384,315528269898,Akishima,Japan
575,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","186 Skikda Lane",Morelos,89422,14465669789,Cuernavaca,Mexico
576,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1568 Celaya Parkway",Kaohsiung,34750,278669994384,Fengshan,Taiwan
577,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1489 Kakamigahara Lane",Taipei,98883,29341849811,Tanshui,Taiwan
578,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1819 Alessandria Loop",Campeche,53829,377633994405,Carmen,Mexico
579,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1208 Tama Loop",Ninawa,73605,954786054144,Mosul,Iraq
580,ROSS,GREY,ROSS.GREY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","951 Springs Lane","Central Mindanao",96115,165164761435,Iligan,Philippines
581,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","760 Miyakonojo Drive",Guerrero,64682,294449058179,"José Azueta",Mexico
582,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","966 Asuncin Way",Hidalgo,62703,995527378381,"Huejutla de Reyes",Mexico
583,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1584 Ljubertsy Lane",England,22954,285710089439,Southampton,"United Kingdom"
584,SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","247 Jining Parkway",Banjul,53446,170115379190,Banjul,Gambia
585,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","773 Dallas Manor","Buenos Aires",12664,914466027044,Quilmes,Argentina
586,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1923 Stara Zagora Lane",Nantou,95179,182178609211,Tsaotun,Taiwan
587,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1402 Zanzibar Boulevard",Guanajuato,71102,387448063440,Celaya,Mexico
588,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1464 Kursk Parkway",Shandong,17381,338758048786,Weifang,China
589,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1074 Sanaa Parkway",Loja,22474,154124128457,Loja,Ecuador
590,SETH,HANNON,SETH.HANNON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1759 Niznekamsk Avenue",al-Manama,39414,864392582257,al-Manama,Bahrain
591,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","32 Liaocheng Way","Minas Gerais",1944,410877354933,"Juiz de Fora",Brazil
592,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","42 Fontana Avenue",Fejr,14684,437829801725,Székesfehérvár,Hungary
593,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1895 Zhezqazghan Drive",California,36693,137809746111,"Garden Grove","United States"
594,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1837 Kaduna Parkway","Inner Mongolia",82580,640843562301,Jining,China
595,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","844 Bucuresti Place",Liaoning,36603,935952366111,Jinzhou,China
596,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1101 Bucuresti Boulevard","West Greece",97661,199514580428,Patras,Greece
597,FREDDIE,DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1103 Quilmes Boulevard",Piura,52137,644021380889,Sullana,Peru
598,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1331 Usak Boulevard",Vaud,61960,145308717464,Lausanne,Switzerland
599,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1325 Fukuyama Street",Heilongjiang,27107,288241215394,Tieli,China
